Hotel,Is_Canceled,Lead_Time,Arrival_Date_Year,Arrival_Date_Month,Arrival_Date_Week_Number,Arrival_Date_Day_of_Month,Stays_in_Weekend_Nights,Stays_in_Week_Nights,Adults,Children,Babies,Meal,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings_not_Canceled,Reserved_Room_Type,Assigned_Room_Type,Booking_Changes,Deposit_Type,Agent,Company,Days_in_Waiting_List,Customer_Type,ADR,Is Outlier?,Reservation_Status,Required_Car_Parking_Spaces,Total_of_Special_Requests,Reservation_Status_Date
Resort Hotel,1,18,2017,April,17,28,1,2,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,165.00,Non Outlier,Canceled,0,0,2017-04-10
Resort Hotel,1,37,2017,May,18,5,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,136.00,Non Outlier,Canceled,0,1,2017-04-10
Resort Hotel,1,154,2017,August,33,17,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,238.57,Non Outlier,Canceled,0,2,2017-04-10
Resort Hotel,0,0,2017,April,15,11,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,2,A,E,0,No Deposit,NULL,NULL,0,Transient,86.50,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,7,2017,April,15,11,0,1,1,0,0,BB,NULL,Corporate,Corporate,0,0,4,A,A,0,No Deposit,NULL,154,0,Transient,45.00,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,0,2017,April,15,11,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,25,A,F,0,No Deposit,88,NULL,0,Transient,45.00,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,3,2017,April,15,11,0,1,2,0,0,BB,PRT,Direct,Direct,1,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,100.00,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,7,2017,April,15,11,0,1,1,0,0,BB,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,314,NULL,0,Group,67.24,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,35,2017,April,14,8,2,2,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,75.00,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,0,2017,March,13,29,4,10,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,75.60,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,25,2017,April,15,9,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81.67,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,4,2017,April,15,9,2,1,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,127,NULL,0,Transient,65.60,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,152,2017,April,14,5,2,5,2,0,0,BB,GBR,Groups,TA/TO,0,0,0,D,D,2,No Deposit,NULL,223,0,Transient-Party,60.00,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,30,2017,April,14,8,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,105.00,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,152,2017,April,14,5,2,5,3,0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,3,No Deposit,NULL,223,0,Transient-Party,68.00,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,13,2017,April,15,11,0,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,76.00,Non Outlier,Check-Out,0,2,2017-04-10
Resort Hotel,0,14,2017,April,15,11,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,100.00,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,7,2017,April,15,11,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient-Party,105.00,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,7,2017,April,15,11,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240,NULL,0,Transient-Party,105.00,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,110,2017,April,15,9,2,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,66.00,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,39,2017,April,14,8,2,2,2,0,0,BB,IND,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,77.00,Non Outlier,Check-Out,0,2,2017-04-10
Resort Hotel,0,68,2017,April,15,11,0,1,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,NULL,0,Transient,62.00,Non Outlier,Check-Out,0,0,2017-04-10
Resort Hotel,0,24,2017,April,15,9,2,1,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,135.67,Non Outlier,Check-Out,1,2,2017-04-10
Resort Hotel,0,155,2017,April,15,11,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient,50.20,Non Outlier,Check-Out,1,0,2017-04-10
Resort Hotel,0,53,2017,April,14,5,2,5,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241,NULL,0,Transient,140.62,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,11,2017,April,14,8,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,117.00,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,5,2017,April,15,10,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,112.00,Non Outlier,Check-Out,1,1,2017-04-10
Resort Hotel,0,180,2017,April,14,4,2,6,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,64.10,Non Outlier,Check-Out,0,1,2017-04-10
Resort Hotel,0,21,2017,April,14,5,2,5,2,1,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,15,NULL,0,Transient,137.89,Non Outlier,Check-Out,1,0,2017-04-11
Resort Hotel,0,36,2017,April,14,3,3,6,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,314,NULL,0,Transient,111.78,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,0,13,2017,April,14,8,2,2,2,2,0,BB,ITA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,165.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,39,2017,April,14,8,2,2,2,2,0,BB,IND,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,145.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,53,2017,April,14,8,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient,84.00,Non Outlier,Check-Out,0,2,2017-04-11
Resort Hotel,0,3,2017,April,15,10,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,90.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,21,2017,April,15,11,0,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,241,NULL,0,Transient,99.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,4,2017,April,14,6,2,4,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,215.50,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,80,2017,March,10,5,12,26,2,0,0,SC,GBR,Groups,TA/TO,0,0,0,D,I,10,No Deposit,273,NULL,0,Transient-Party,0.26,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,1,3,2017,April,15,15,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,131.00,Non Outlier,Canceled,0,0,2017-04-11
Resort Hotel,1,4,2017,April,16,16,2,0,3,1,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,250,NULL,0,Transient,181.00,Non Outlier,Canceled,0,0,2017-04-11
Resort Hotel,1,25,2017,April,18,30,2,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,102.00,Non Outlier,Canceled,0,1,2017-04-11
Resort Hotel,1,18,2017,May,18,1,1,3,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,133.50,Non Outlier,Canceled,0,0,2017-04-11
Resort Hotel,1,54,2017,May,18,4,0,3,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,165.00,Non Outlier,Canceled,0,0,2017-04-11
Resort Hotel,1,29,2017,May,19,9,1,5,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,169.00,Non Outlier,Canceled,0,0,2017-04-11
Resort Hotel,1,134,2017,July,30,24,1,3,2,0,0,BB,GIB,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,200.00,Non Outlier,Canceled,0,1,2017-04-11
Resort Hotel,1,371,2017,August,33,15,2,8,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,104.85,Non Outlier,Canceled,0,0,2017-04-11
Resort Hotel,1,136,2017,August,34,21,2,5,2,1,0,FB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,240.91,Non Outlier,Canceled,0,0,2017-04-11
Resort Hotel,0,2,2017,April,15,12,0,1,1,0,0,BB,NULL,Direct,Direct,0,1,29,A,D,0,No Deposit,NULL,NULL,0,Transient,45.00,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,0,17,2017,April,15,12,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,100.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,2,2017,April,15,12,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,13,A,D,0,No Deposit,NULL,269,0,Transient,48.50,Non Outlier,Check-Out,1,0,2017-04-11
Resort Hotel,0,1,2017,April,15,11,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,NULL,43,0,Transient,45.00,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,0,5,2017,April,15,12,0,1,1,0,0,BB,PRT,Online TA,Corporate,1,0,1,A,A,0,No Deposit,468,NULL,0,Transient-Party,67.24,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,0,4,2017,April,15,10,1,2,1,0,0,HB,BEL,Corporate,Corporate,0,0,0,A,D,0,No Deposit,NULL,277,0,Transient,59.33,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,7,2017,April,15,11,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,105.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,7,2017,April,15,11,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient-Party,90.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,61,2017,April,15,9,2,2,2,1,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,85.50,Non Outlier,Check-Out,0,4,2017-04-11
Resort Hotel,0,42,2017,April,15,12,0,1,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,75.00,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,0,63,2017,April,15,10,1,2,1,0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,63.95,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,0,2,2017,April,15,12,0,1,1,0,0,HB,SRB,Corporate,Corporate,0,0,0,A,A,1,No Deposit,NULL,59,0,Transient,89.00,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,0,49,2017,April,15,9,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,57.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,5,2017,April,15,12,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,468,NULL,0,Transient-Party,67.24,Non Outlier,Check-Out,0,0,2017-04-11
Resort Hotel,0,14,2017,April,15,9,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,85.00,Non Outlier,Check-Out,0,1,2017-04-11
Resort Hotel,0,62,2017,April,15,9,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314,NULL,0,Transient-Party,79.20,Non Outlier,Check-Out,0,0,2017-04-12
Resort Hotel,0,62,2017,April,15,9,2,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,314,NULL,0,Transient-Party,86.20,Non Outlier,Check-Out,1,0,2017-04-12
Resort Hotel,0,10,2017,April,15,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,103.33,Non Outlier,Check-Out,0,2,2017-04-12
Resort Hotel,0,200,2017,April,15,9,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,41.58,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,200,2017,April,15,9,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,46.83,Non Outlier,Check-Out,1,1,2017-04-12
Resort Hotel,0,200,2017,April,15,9,2,2,1,2,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,57.14,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,45,2017,April,15,9,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,90.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,22,2017,April,15,10,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,120.67,Non Outlier,Check-Out,1,1,2017-04-12
Resort Hotel,0,22,2017,April,15,10,1,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,113.67,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,129,2017,April,15,10,1,2,2,2,0,BB,DEU,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240,NULL,0,Transient,152.00,Non Outlier,Check-Out,1,0,2017-04-12
Resort Hotel,0,211,2017,April,14,6,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,76.64,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,211,2017,April,14,6,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,69.64,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,58,2017,April,15,12,0,1,2,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,NULL,0,Transient-Party,80.00,Non Outlier,Check-Out,0,2,2017-04-12
Resort Hotel,0,150,2017,April,15,9,2,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,90.00,Non Outlier,Check-Out,0,2,2017-04-12
Resort Hotel,0,3,2017,April,15,10,1,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,1,No Deposit,250,NULL,0,Transient,99.00,Non Outlier,Check-Out,1,1,2017-04-12
Resort Hotel,0,211,2017,April,14,6,2,5,2,1,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NULL,0,Transient,107.83,Non Outlier,Check-Out,0,0,2017-04-12
Resort Hotel,0,29,2017,April,15,10,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,75.00,Non Outlier,Check-Out,0,2,2017-04-12
Resort Hotel,0,11,2017,April,15,9,2,2,2,2,0,BB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,129.50,Non Outlier,Check-Out,1,0,2017-04-12
Resort Hotel,0,9,2017,April,15,10,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,97.00,Non Outlier,Check-Out,1,1,2017-04-12
Resort Hotel,0,13,2017,April,15,9,2,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,196,NULL,0,Transient-Party,115.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,16,2017,April,15,11,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,I,2,No Deposit,240,NULL,0,Transient,120.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,18,2017,April,15,10,1,2,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient-Party,173.00,Non Outlier,Check-Out,0,3,2017-04-12
Resort Hotel,0,2,2017,April,15,10,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,122.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,40,2017,April,15,10,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,526,NULL,0,Transient,75.60,Non Outlier,Check-Out,0,2,2017-04-12
Resort Hotel,0,12,2017,April,15,9,2,2,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,78.50,Non Outlier,Check-Out,0,2,2017-04-12
Resort Hotel,0,12,2017,April,15,9,2,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,94.50,Non Outlier,Check-Out,1,2,2017-04-12
Resort Hotel,0,19,2017,April,15,11,0,2,2,1,0,Undefined,PRT,Offline TA/TO,TA/TO,0,0,0,A,C,1,No Deposit,196,NULL,0,Transient,167.25,Non Outlier,Check-Out,1,1,2017-04-12
Resort Hotel,0,2,2017,April,15,12,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,91.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,13,2017,April,15,9,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,196,NULL,0,Transient-Party,117.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,133,2017,April,15,11,0,2,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,62.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,3,2017,April,15,11,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,127.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,6,2017,April,15,10,1,2,2,1,0,HB,PRT,Direct,Direct,0,0,0,A,A,5,No Deposit,250,NULL,0,Transient,123.28,Non Outlier,Check-Out,0,0,2017-04-12
Resort Hotel,0,185,2017,April,15,9,2,2,2,1,1,BB,GBR,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,240,NULL,0,Transient,95.20,Non Outlier,Check-Out,1,2,2017-04-12
Resort Hotel,0,1,2017,April,15,11,0,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,116.00,Non Outlier,Check-Out,0,2,2017-04-12
Resort Hotel,1,23,2017,May,18,6,2,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,C,C,1,No Deposit,240,NULL,0,Transient,127.50,Non Outlier,Canceled,0,1,2017-04-12
Resort Hotel,1,118,2017,June,23,10,2,5,2,2,0,HB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,196.00,Non Outlier,Canceled,0,2,2017-04-12
Resort Hotel,1,132,2017,June,25,19,2,5,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,153.71,Non Outlier,Canceled,0,2,2017-04-12
Resort Hotel,0,1,2017,April,15,13,0,1,2,0,0,BB,NULL,Direct,TA/TO,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,161.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,59,2017,April,14,8,2,4,2,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,3,No Deposit,NULL,148,0,Transient,50.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,10,2017,April,15,10,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,1,A,A,1,No Deposit,146,NULL,0,Group,61.00,Non Outlier,Check-Out,0,1,2017-04-12
Resort Hotel,0,47,2017,April,15,13,0,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,120.00,Non Outlier,Check-Out,0,2,2017-04-13
Resort Hotel,0,53,2017,April,14,7,2,5,2,1,0,HB,FRA,Direct,Direct,0,0,0,H,H,0,No Deposit,250,NULL,0,Transient,199.71,Non Outlier,Check-Out,1,0,2017-04-13
Resort Hotel,0,10,2017,April,15,9,2,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,76.00,Non Outlier,Check-Out,1,3,2017-04-13
Resort Hotel,0,64,2017,April,15,12,0,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,61.60,Non Outlier,Check-Out,0,1,2017-04-13
Resort Hotel,0,0,2017,April,15,13,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,131.00,Non Outlier,Check-Out,0,0,2017-04-13
Resort Hotel,0,56,2017,April,15,11,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,80.71,Non Outlier,Check-Out,0,1,2017-04-13
Resort Hotel,0,276,2017,April,14,7,2,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,NULL,0,Transient,58.61,Non Outlier,Check-Out,0,1,2017-04-13
Resort Hotel,0,48,2017,April,15,9,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,88.00,Non Outlier,Check-Out,1,2,2017-04-13
Resort Hotel,0,84,2017,April,15,13,0,1,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,251,NULL,0,Transient,80.00,Non Outlier,Check-Out,0,0,2017-04-13
Resort Hotel,0,90,2017,April,15,10,1,3,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,49.95,Non Outlier,Check-Out,0,0,2017-04-13
Resort Hotel,0,166,2017,April,15,10,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,38.55,Non Outlier,Check-Out,0,1,2017-04-13
Resort Hotel,0,166,2017,April,15,10,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,36.55,Non Outlier,Check-Out,0,1,2017-04-13
Resort Hotel,0,50,2017,April,15,10,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,89.50,Non Outlier,Check-Out,1,0,2017-04-13
Resort Hotel,0,70,2017,April,15,9,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,241,NULL,0,Transient,63.32,Non Outlier,Check-Out,1,1,2017-04-13
Resort Hotel,0,87,2017,April,15,9,2,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,144.00,Non Outlier,Check-Out,1,0,2017-04-13
Resort Hotel,0,53,2017,April,15,10,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,70.53,Non Outlier,Check-Out,1,1,2017-04-13
Resort Hotel,0,62,2017,April,15,9,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,70.84,Non Outlier,Check-Out,0,1,2017-04-13
Resort Hotel,0,62,2017,April,15,9,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,77.84,Non Outlier,Check-Out,1,1,2017-04-13
Resort Hotel,0,24,2017,April,15,13,0,1,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,NULL,251,0,Transient,115.00,Non Outlier,Check-Out,0,0,2017-04-13
Resort Hotel,0,32,2017,April,15,12,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,72.00,Non Outlier,Check-Out,0,1,2017-04-13
Resort Hotel,0,31,2017,April,15,10,1,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,240,NULL,0,Transient,122.50,Non Outlier,Check-Out,0,2,2017-04-13
Resort Hotel,0,39,2017,April,15,10,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82.50,Non Outlier,Check-Out,0,0,2017-04-13
Resort Hotel,0,38,2017,April,14,8,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,87.00,Non Outlier,Check-Out,1,2,2017-04-13
Resort Hotel,0,198,2017,April,15,11,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient-Party,91.50,Non Outlier,Check-Out,0,0,2017-04-13
Resort Hotel,0,198,2017,April,15,11,0,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,240,NULL,0,Transient-Party,109.00,Non Outlier,Check-Out,0,1,2017-04-13
Resort Hotel,0,0,2017,April,15,11,0,3,2,0,0,BB,ARG,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,141.33,Non Outlier,Check-Out,0,1,2017-04-13
